,Unnamed: 0,country,year,life_expectancy
32180,125075,Azerbaijan,1960,61.33
32181,125076,Bahamas,1960,62.0
32182,125077,Bahrain,1960,51.64
32183,125078,Bangladesh,1960,46.2
32184,125079,Barbados,1960,61.8
32185,125080,Belarus,1960,71.59
32186,125081,Belgium,1960,69.59
32187,125082,Belize,1960,60.08
32188,125083,Benin,1960,38.29
32189,125085,Bhutan,1960,35.94
32190,125086,Bolivia,1960,43.77
32191,125087,Bosnia and Herzegovina,1960,62.56
32192,125088,Botswana,1960,50.34
32193,125089,Brazil,1960,55.27
32194,125091,Brunei,1960,62.52
32195,125092,Bulgaria,1960,69.22
32196,125093,Burkina Faso,1960,35.21
32197,125094,Burundi,1960,40.58
32198,125095,Cambodia,1960,42.29
32199,125096,Cameroon,1960,43.46
32200,125097,Canada,1960,71.0
32201,125098,Cape Verde,1960,50.12
32202,125100,Central African Republic,1960,37.43
32203,125101,Chad,1960,40.95
32204,125102,Channel Islands,1960,70.74
32205,125103,Chile,1960,56.85
32206,125104,China,1960,30.53
32207,125107,Colombia,1960,58.03
32208,125108,Comoros,1960,44.04
32209,125109,"Congo, Dem. Rep.",1960,43.9
32210,125110,"Congo, Rep.",1960,48.25
32211,125112,Costa Rica,1960,61.97
32212,125113,Cote d'Ivoire,1960,38.0
32213,125114,Croatia,1960,64.85
32214,125115,Cuba,1960,63.85
32215,125116,Cyprus,1960,69.72
32216,125117,Czech Republic,1960,70.58
32217,125119,Denmark,1960,72.28
32218,125120,Djibouti,1960,45.77
32219,125122,Dominican Republic,1960,53.37
32220,125124,Ecuador,1960,54.09
32221,125125,Egypt,1960,48.31
32222,125126,El Salvador,1960,52.02
32223,125127,Equatorial Guinea,1960,37.69
32224,125128,Eritrea,1960,39.03
32225,125130,Estonia,1960,69.42
32226,125131,Ethiopia,1960,37.72
32227,125134,Fiji,1960,55.7
32228,125135,Finland,1960,69.03
32229,125136,France,1960,70.49
32230,125137,French Guiana,1960,57.68
32231,125138,French Polynesia,1960,56.28
32232,125139,Gabon,1960,38.83
32233,125140,Gambia,1960,35.7
32234,125141,Georgia,1960,63.5
32235,125142,Germany,1960,69.26
32236,125143,Ghana,1960,46.34
32237,125145,Greece,1960,68.41
32238,125146,Greenland,1960,61.49
32239,125147,Grenada,1960,60.59
32240,125148,Guadeloupe,1960,58.91
32241,125149,Guam,1960,61.24
32242,125150,Guatemala,1960,46.51
32243,125152,Guinea,1960,35.71
32244,125153,Guinea-Bissau,1960,43.14
32245,125154,Guyana,1960,59.08
32246,125155,Haiti,1960,42.1
32247,125157,Honduras,1960,47.71
32248,125158,"Hong Kong, China",1960,67.45
32249,125159,Hungary,1960,68.13
32250,125160,Iceland,1960,74.22
32251,125161,India,1960,41.26
32252,125162,Indonesia,1960,45.01
32253,125163,Iran,1960,46.0
32254,125164,Iraq,1960,46.96
32255,125165,Ireland,1960,70.76
32256,125167,Israel,1960,68.55
32257,125168,Italy,1960,69.19
32258,125169,Jamaica,1960,65.91
32259,125170,Japan,1960,67.78
32260,125172,Jordan,1960,53.3
32261,125173,Kazakhstan,1960,58.91
32262,125174,Kenya,1960,47.42
32263,125175,Kiribati,1960,45.84
32264,125176,North Korea,1960,50.9
32265,125177,South Korea,1960,53.02
32266,125180,Kuwait,1960,62.15
32267,125181,Kyrgyz Republic,1960,56.09
32268,125182,Lao,1960,42.13
32269,125183,Latvia,1960,70.37
32270,125184,Lebanon,1960,62.9
32271,125185,Lesotho,1960,47.02
32272,125186,Liberia,1960,35.24
32273,125187,Libya,1960,44.59
32274,125189,Lithuania,1960,70.33
32275,125190,Luxembourg,1960,68.99
32276,125191,"Macao, China",1960,64.93
32277,125192,"Macedonia, FYR",1960,60.85
32278,125193,Madagascar,1960,41.96
32279,125194,Malawi,1960,38.51
32280,125195,Malaysia,1960,59.89
32281,125196,Maldives,1960,38.07
32282,125197,Mali,1960,29.61
32283,125198,Malta,1960,68.32
32284,125200,Martinique,1960,60.41
32285,125201,Mauritania,1960,43.91
32286,125202,Mauritius,1960,58.74
32287,125203,Mayotte,1960,55.09
32288,125204,Mexico,1960,57.34
32289,125205,"Micronesia, Fed. Sts.",1960,56.82
32290,125206,Moldova,1960,62.22
32291,125208,Mongolia,1960,49.2
32292,125209,Montenegro,1960,63.86
32293,125211,Morocco,1960,49.64
32294,125212,Mozambique,1960,38.17
32295,125213,Myanmar,1960,42.25
32296,125214,Namibia,1960,47.07
32297,125216,Nepal,1960,39.8
32298,125217,Netherlands,1960,73.35
32299,125218,Netherlands Antilles,1960,65.6
32300,125219,New Caledonia,1960,56.38
32301,125220,New Zealand,1960,71.28
32302,125222,Nicaragua,1960,50.69
32303,125223,Niger,1960,36.82
32304,125224,Nigeria,1960,40.39
32305,125229,Norway,1960,73.66
32306,125230,Oman,1960,44.64
32307,125231,Pakistan,1960,46.79
32308,125233,Panama,1960,61.62
32309,125234,Papua New Guinea,1960,38.6
32310,125235,Paraguay,1960,66.35
32311,125236,Peru,1960,48.95
32312,125237,Philippines,1960,58.82
32313,125239,Poland,1960,67.92
32314,125240,Portugal,1960,64.23
32315,125241,Puerto Rico,1960,68.58
32316,125242,Qatar,1960,60.82
32317,125243,Reunion,1960,55.73
32318,125244,Romania,1960,65.92
32319,125245,Russia,1960,68.61
32320,125246,Rwanda,1960,43.07
32321,125250,St. Lucia,1960,56.97
32322,125252,St. Vincent and the Grenadines,1960,57.85
32323,125254,Samoa,1960,51.45
32324,125256,Sao Tome and Principe,1960,51.01
32325,125257,Saudi Arabia,1960,47.62
32326,125258,Senegal,1960,38.46
32327,125259,Serbia,1960,63.33
32328,125262,Seychelles,1960,60.42
32329,125263,Sierra Leone,1960,36.07
32330,125264,Singapore,1960,65.02
32331,125265,Slovak Republic,1960,70.42
32332,125266,Slovenia,1960,68.62
32333,125267,Solomon Islands,1960,50.55
32334,125268,Somalia,1960,38.34
32335,125270,South Africa,1960,49.01
32336,125272,Spain,1960,69.23
32337,125273,Sri Lanka,1960,59.76
32338,125274,Sudan,1960,49.54
32339,125275,Suriname,1960,60.58
32340,125277,Swaziland,1960,44.78
32341,125278,Sweden,1960,73.01
32342,125279,Switzerland,1960,71.46
32343,125280,Syria,1960,52.87
32344,125281,Taiwan,1960,64.42
32345,125282,Tajikistan,1960,57.1
32346,125283,Tanzania,1960,45.57
32347,125284,Thailand,1960,55.46
32348,125285,Timor-Leste,1960,37.74
32349,125286,Togo,1960,41.06
32350,125288,Tonga,1960,61.2
32351,125290,Trinidad and Tobago,1960,63.07
32352,125291,Tunisia,1960,43.2
32353,125292,Turkey,1960,46.91
32354,125293,Turkmenistan,1960,54.91
32355,125296,Uganda,1960,45.27
32356,125297,Ukraine,1960,70.88
32357,125298,United Arab Emirates,1960,51.85
32358,125299,United Kingdom,1960,71.02
32359,125300,United States,1960,69.91
32360,125301,Uruguay,1960,67.95
32361,125303,Uzbekistan,1960,59.35
32362,125305,Vanuatu,1960,45.97
32363,125306,Venezuela,1960,60.08
32364,125307,West Bank and Gaza,1960,50.82
32365,125309,Western Sahara,1960,38.37
32366,125310,Vietnam,1960,58.52
32367,125311,Virgin Islands (U.S.),1960,63.75
32368,125314,Yemen,1960,32.64
32369,125316,Zambia,1960,48.34
32370,125317,Zimbabwe,1960,53.11
32371,125319,South Sudan,1960,34.61
32372,125841,Afghanistan,1961,32.47
32373,125843,Albania,1961,63.92
32374,125844,Algeria,1961,48.02
32375,125847,Angola,1961,36.53
32376,125849,Antigua and Barbuda,1961,63.46
32377,125850,Argentina,1961,65.53
32378,125851,Armenia,1961,67.33
32379,125852,Aruba,1961,66.07
32380,125853,Australia,1961,71.14
32381,125854,Austria,1961,69.72
32382,125855,Azerbaijan,1961,61.76
32383,125856,Bahamas,1961,62.29
32384,125857,Bahrain,1961,52.99
32385,125858,Bangladesh,1961,46.73
32386,125859,Barbados,1961,62.31
32387,125860,Belarus,1961,72.3
32388,125861,Belgium,1961,70.46
32389,125862,Belize,1961,60.64
32390,125863,Benin,1961,38.8
32391,125865,Bhutan,1961,36.49
32392,125866,Bolivia,1961,44.14
32393,125867,Bosnia and Herzegovina,1961,63.34
32394,125868,Botswana,1961,50.7
32395,125869,Brazil,1961,55.78
32396,125871,Brunei,1961,63.11
32397,125872,Bulgaria,1961,70.26
32398,125873,Burkina Faso,1961,35.72
32399,125874,Burundi,1961,40.85
32400,125875,Cambodia,1961,42.47
32401,125876,Cameroon,1961,44.0
32402,125877,Canada,1961,71.22
32403,125878,Cape Verde,1961,50.27
32404,125880,Central African Republic,1961,37.89
32405,125881,Chad,1961,41.35
32406,125882,Channel Islands,1961,70.83
32407,125883,Chile,1961,57.23
32408,125884,China,1961,32.95
32409,125887,Colombia,1961,58.63
32410,125888,Comoros,1961,44.47
32411,125889,"Congo, Dem. Rep.",1961,44.25
32412,125890,"Congo, Rep.",1961,48.88
32413,125892,Costa Rica,1961,62.56
32414,125893,Cote d'Ivoire,1961,38.74
32415,125894,Croatia,1961,65.26
32416,125895,Cuba,1961,64.47
32417,125896,Cyprus,1961,70.06
32418,125897,Czech Republic,1961,70.77
32419,125899,Denmark,1961,72.55
32420,125900,Djibouti,1961,46.28
32421,125902,Dominican Republic,1961,54.17
32422,125904,Ecuador,1961,54.77
32423,125905,Egypt,1961,48.89
32424,125906,El Salvador,1961,52.77
32425,125907,Equatorial Guinea,1961,38.04
32426,125908,Eritrea,1961,39.35
32427,125910,Estonia,1961,69.74
32428,125911,Ethiopia,1961,38.35
32429,125914,Fiji,1961,56.12
32430,125915,Finland,1961,69.07
32431,125916,France,1961,71.07
32432,125917,French Guiana,1961,58.44
32433,125918,French Polynesia,1961,56.71
32434,125919,Gabon,1961,39.15
32435,125920,Gambia,1961,36.16
32436,125921,Georgia,1961,63.9
32437,125922,Germany,1961,69.85
32438,125923,Ghana,1961,46.8
32439,125925,Greece,1961,68.8
32440,125926,Greenland,1961,61.85
32441,125927,Grenada,1961,61.05
32442,125928,Guadeloupe,1961,59.58
32443,125929,Guam,1961,61.76
32444,125930,Guatemala,1961,47.12
32445,125932,Guinea,1961,35.95
32446,125933,Guinea-Bissau,1961,43.39
32447,125934,Guyana,1961,59.24
32448,125935,Haiti,1961,42.68
32449,125937,Honduras,1961,48.47
32450,125938,"Hong Kong, China",1961,68.01
32451,125939,Hungary,1961,69.06
32452,125940,Iceland,1961,73.6
32453,125941,India,1961,41.99
32454,125942,Indonesia,1961,45.83
32455,125943,Iran,1961,46.61
32456,125944,Iraq,1961,48.11
32457,125945,Ireland,1961,70.24
32458,125947,Israel,1961,68.85
32459,125948,Italy,1961,69.82
32460,125949,Jamaica,1961,66.57
32461,125950,Japan,1961,68.43
32462,125952,Jordan,1961,54.12
32463,125953,Kazakhstan,1961,59.38
32464,125954,Kenya,1961,48.13
32465,125955,Kiribati,1961,46.24
32466,125956,North Korea,1961,51.25
32467,125957,South Korea,1961,53.75
32468,125960,Kuwait,1961,62.98
32469,125961,Kyrgyz Republic,1961,56.54
32470,125962,Lao,1961,42.38
32471,125963,Latvia,1961,70.6
32472,125964,Lebanon,1961,63.19
32473,125965,Lesotho,1961,47.54
32474,125966,Liberia,1961,35.54
32475,125967,Libya,1961,46.28
32476,125969,Lithuania,1961,70.52
32477,125970,Luxembourg,1961,69.49
32478,125971,"Macao, China",1961,65.42
32479,125972,"Macedonia, FYR",1961,61.49
32480,125973,Madagascar,1961,42.54
32481,125974,Malawi,1961,38.76
32482,125975,Malaysia,1961,60.48
32483,125976,Maldives,1961,38.82
32484,125977,Mali,1961,29.83
32485,125978,Malta,1961,68.67
32486,125980,Martinique,1961,61.0
32487,125981,Mauritania,1961,44.62
32488,125982,Mauritius,1961,59.75
32489,125983,Mayotte,1961,55.92
32490,125984,Mexico,1961,57.95
32491,125985,"Micronesia, Fed. Sts.",1961,57.18
32492,125986,Moldova,1961,62.61
32493,125988,Mongolia,1961,50.15
32494,125989,Montenegro,1961,64.54
32495,125991,Morocco,1961,50.11
32496,125992,Mozambique,1961,38.79
32497,125993,Myanmar,1961,42.9
32498,125994,Namibia,1961,47.7
32499,125996,Nepal,1961,40.26
32500,125997,Netherlands,1961,73.54
32501,125998,Netherlands Antilles,1961,65.99
32502,125999,New Caledonia,1961,57.06
32503,126000,New Zealand,1961,71.0
32504,126002,Nicaragua,1961,51.53
32505,126003,Niger,1961,36.97
32506,126004,Nigeria,1961,41.0
32507,126009,Norway,1961,73.67
32508,126010,Oman,1961,45.57
32509,126011,Pakistan,1961,47.73
32510,126013,Panama,1961,62.17
32511,126014,Papua New Guinea,1961,39.2
32512,126015,Paraguay,1961,66.7
32513,126016,Peru,1961,49.56
32514,126017,Philippines,1961,59.17
32515,126019,Poland,1961,68.04
32516,126020,Portugal,1961,62.85
32517,126021,Puerto Rico,1961,68.8
32518,126022,Qatar,1961,61.57
32519,126023,Reunion,1961,56.57
32520,126024,Romania,1961,66.7
32521,126025,Russia,1961,68.85
32522,126026,Rwanda,1961,43.41
32523,126030,St. Lucia,1961,57.75
32524,126032,St. Vincent and the Grenadines,1961,58.96
32525,126034,Samoa,1961,52.04
32526,126036,Sao Tome and Principe,1961,51.62
32527,126037,Saudi Arabia,1961,48.22
32528,126038,Senegal,1961,38.63
32529,126039,Serbia,1961,63.88
32530,126042,Seychelles,1961,61.03
32531,126043,Sierra Leone,1961,36.57
32532,126044,Singapore,1961,65.41
32533,126045,Slovak Republic,1961,70.86
32534,126046,Slovenia,1961,68.82
32535,126047,Solomon Islands,1961,51.12
32536,126048,Somalia,1961,38.8
32537,126050,South Africa,1961,49.4
32538,126052,Spain,1961,69.62
32539,126053,Sri Lanka,1961,60.18
32540,126054,Sudan,1961,50.04
32541,126055,Suriname,1961,61.0
32542,126057,Swaziland,1961,45.1
32543,126058,Sweden,1961,73.47
32544,126059,Switzerland,1961,71.79
32545,126060,Syria,1961,53.43
32546,126061,Taiwan,1961,64.92
32547,126062,Tajikistan,1961,57.57
32548,126063,Tanzania,1961,45.91
32549,126064,Thailand,1961,56.01
32550,126065,Timor-Leste,1961,38.45
32551,126066,Togo,1961,41.74
32552,126068,Tonga,1961,61.56
32553,126070,Trinidad and Tobago,1961,63.68
32554,126071,Tunisia,1961,43.89
32555,126072,Turkey,1961,47.71
32556,126073,Turkmenistan,1961,55.36
32557,126076,Uganda,1961,45.91
32558,126077,Ukraine,1961,71.15
32559,126078,United Arab Emirates,1961,52.89
32560,126079,United Kingdom,1961,70.77
32561,126080,United States,1961,70.32
32562,126081,Uruguay,1961,68.19
32563,126083,Uzbekistan,1961,59.8
32564,126085,Vanuatu,1961,46.55
32565,126086,Venezuela,1961,60.69
32566,126087,West Bank and Gaza,1961,51.43
32567,126089,Western Sahara,1961,38.75
32568,126090,Vietnam,1961,59.17
32569,126091,Virgin Islands (U.S.),1961,64.11
32570,126094,Yemen,1961,33.58
32571,126096,Zambia,1961,48.89
32572,126097,Zimbabwe,1961,53.55
32573,126099,South Sudan,1961,35.18
32574,126621,Afghanistan,1962,33.01
32575,126623,Albania,1962,64.84
32576,126624,Algeria,1962,48.55
32577,126627,Angola,1962,37.08
32578,126629,Antigua and Barbuda,1962,63.93
32579,126630,Argentina,1962,65.64
32580,126631,Armenia,1962,67.82
32581,126632,Aruba,1962,66.44
32582,126633,Australia,1962,70.91
32583,126634,Austria,1962,69.51
32584,126635,Azerbaijan,1962,62.2
32585,126636,Bahamas,1962,62.58
32586,126637,Bahrain,1962,54.33
32587,126638,Bangladesh,1962,47.28
32588,126639,Barbados,1962,62.79
32589,126640,Belarus,1962,71.01
32590,126641,Belgium,1962,70.19
32591,126642,Belize,1962,61.2
32592,126643,Benin,1962,39.32
32593,126645,Bhutan,1962,37.04
32594,126646,Bolivia,1962,44.5
32595,126647,Bosnia and Herzegovina,1962,64.07
32596,126648,Botswana,1962,51.02
32597,126649,Brazil,1962,56.27
32598,126651,Brunei,1962,63.67
32599,126652,Bulgaria,1962,69.55
32600,126653,Burkina Faso,1962,36.23
32601,126654,Burundi,1962,41.13
32602,126655,Cambodia,1962,42.7
32603,126656,Cameroon,1962,44.53
32604,126657,Canada,1962,71.25
32605,126658,Cape Verde,1962,50.43
32606,126660,Central African Republic,1962,38.36
32607,126661,Chad,1962,41.76
32608,126662,Channel Islands,1962,70.93
32609,126663,Chile,1962,57.63
32610,126664,China,1962,43.29
32611,126667,Colombia,1962,59.18
32612,126668,Comoros,1962,44.89
32613,126669,"Congo, Dem. Rep.",1962,44.61
32614,126670,"Congo, Rep.",1962,49.47
32615,126672,Costa Rica,1962,63.13
32616,126673,Cote d'Ivoire,1962,39.46
32617,126674,Croatia,1962,65.66
32618,126675,Cuba,1962,65.09
32619,126676,Cyprus,1962,70.38
32620,126677,Czech Republic,1962,70.04
32621,126679,Denmark,1962,72.43
32622,126680,Djibouti,1962,46.79
32623,126682,Dominican Republic,1962,54.97
32624,126684,Ecuador,1962,55.42
32625,126685,Egypt,1962,49.43
32626,126686,El Salvador,1962,53.5
32627,126687,Equatorial Guinea,1962,38.38
32628,126688,Eritrea,1962,39.69
32629,126690,Estonia,1962,69.93
32630,126691,Ethiopia,1962,38.94
32631,126694,Fiji,1962,56.54
32632,126695,Finland,1962,68.78
32633,126696,France,1962,70.61
32634,126697,French Guiana,1962,59.28
32635,126698,French Polynesia,1962,57.09
32636,126699,Gabon,1962,39.56
32637,126700,Gambia,1962,36.68
32638,126701,Georgia,1962,64.31
32639,126702,Germany,1962,70.01
32640,126703,Ghana,1962,47.25
32641,126705,Greece,1962,69.14
32642,126706,Greenland,1962,62.22
32643,126707,Grenada,1962,61.49
32644,126708,Guadeloupe,1962,60.23
32645,126709,Guam,1962,62.28
32646,126710,Guatemala,1962,47.76
32647,126712,Guinea,1962,36.17
32648,126713,Guinea-Bissau,1962,43.64
32649,126714,Guyana,1962,59.41
32650,126715,Haiti,1962,43.26
32651,126717,Honduras,1962,49.21
32652,126718,"Hong Kong, China",1962,68.55
32653,126719,Hungary,1962,68.0
32654,126720,Iceland,1962,73.82
32655,126721,India,1962,42.72
32656,126722,Indonesia,1962,46.65
32657,126723,Iran,1962,47.22
32658,126724,Iraq,1962,49.24
32659,126725,Ireland,1962,70.57
32660,126727,Israel,1962,69.13
32661,126728,Italy,1962,69.21
32662,126729,Jamaica,1962,67.17
32663,126730,Japan,1962,68.71
32664,126732,Jordan,1962,54.94
32665,126733,Kazakhstan,1962,59.85
32666,126734,Kenya,1962,48.82
32667,126735,Kiribati,1962,46.64
32668,126736,North Korea,1962,51.64
32669,126737,South Korea,1962,54.51
32670,126740,Kuwait,1962,63.77
32671,126741,Kyrgyz Republic,1962,56.99
32672,126742,Lao,1962,42.64
32673,126743,Latvia,1962,69.97
32674,126744,Lebanon,1962,63.47
32675,126745,Lesotho,1962,47.97
32676,126746,Liberia,1962,35.88
32677,126747,Libya,1962,48.0
32678,126749,Lithuania,1962,69.46
32679,126750,Luxembourg,1962,68.59
32680,126751,"Macao, China",1962,65.9
32681,126752,"Macedonia, FYR",1962,62.11
32682,126753,Madagascar,1962,43.12
32683,126754,Malawi,1962,39.02
32684,126755,Malaysia,1962,61.07
32685,126756,Maldives,1962,39.64
32686,126757,Mali,1962,30.08
32687,126758,Malta,1962,69.02
32688,126760,Martinique,1962,61.58
32689,126761,Mauritania,1962,45.31
32690,126762,Mauritius,1962,60.64
32691,126763,Mayotte,1962,56.72
32692,126764,Mexico,1962,58.49
32693,126765,"Micronesia, Fed. Sts.",1962,57.54
32694,126766,Moldova,1962,62.99
32695,126768,Mongolia,1962,51.08
32696,126769,Montenegro,1962,65.21
32697,126771,Morocco,1962,50.6
32698,126772,Mozambique,1962,39.4
32699,126773,Myanmar,1962,43.64
32700,126774,Namibia,1962,48.31
32701,126776,Nepal,1962,40.74
32702,126777,Netherlands,1962,73.21
32703,126778,Netherlands Antilles,1962,66.34
32704,126779,New Caledonia,1962,57.72
32705,126780,New Zealand,1962,71.26
32706,126782,Nicaragua,1962,52.36
32707,126783,Niger,1962,37.1
32708,126784,Nigeria,1962,41.61
32709,126789,Norway,1962,73.55
32710,126790,Oman,1962,46.47
32711,126791,Pakistan,1962,48.63
32712,126793,Panama,1962,62.71
32713,126794,Papua New Guinea,1962,39.87
32714,126795,Paraguay,1962,67.03
32715,126796,Peru,1962,50.14
32716,126797,Philippines,1962,59.53
32717,126799,Poland,1962,67.71
32718,126800,Portugal,1962,64.37
32719,126801,Puerto Rico,1962,69.0
32720,126802,Qatar,1962,62.31
32721,126803,Reunion,1962,57.37
32722,126804,Romania,1962,67.32
32723,126805,Russia,1962,68.51
32724,126806,Rwanda,1962,43.74
32725,126810,St. Lucia,1962,58.47
32726,126812,St. Vincent and the Grenadines,1962,59.99
32727,126814,Samoa,1962,52.62
32728,126816,Sao Tome and Principe,1962,52.21
32729,126817,Saudi Arabia,1962,48.84
32730,126818,Senegal,1962,38.72
32731,126819,Serbia,1962,64.44
32732,126822,Seychelles,1962,61.59
32733,126823,Sierra Leone,1962,37.06
32734,126824,Singapore,1962,65.72
32735,126825,Slovak Republic,1962,70.4
32736,126826,Slovenia,1962,68.98
32737,126827,Solomon Islands,1962,51.69
32738,126828,Somalia,1962,39.26
32739,126830,South Africa,1962,49.78
32740,126832,Spain,1962,69.65
32741,126833,Sri Lanka,1962,60.61
32742,126834,Sudan,1962,50.52
32743,126835,Suriname,1962,61.41
32744,126837,Swaziland,1962,45.42
32745,126838,Sweden,1962,73.34
32746,126839,Switzerland,1962,71.35
32747,126840,Syria,1962,53.98
32748,126841,Taiwan,1962,65.22
32749,126842,Tajikistan,1962,58.03
32750,126843,Tanzania,1962,46.26
32751,126844,Thailand,1962,56.51
32752,126845,Timor-Leste,1962,39.15
32753,126846,Togo,1962,42.42
32754,126848,Tonga,1962,61.91
32755,126850,Trinidad and Tobago,1962,64.2
32756,126851,Tunisia,1962,44.65
32757,126852,Turkey,1962,48.52
32758,126853,Turkmenistan,1962,55.82
32759,126856,Uganda,1962,46.56
32760,126857,Ukraine,1962,70.56
32761,126858,United Arab Emirates,1962,53.91
32762,126859,United Kingdom,1962,70.84
32763,126860,United States,1962,70.21
32764,126861,Uruguay,1962,68.39
32765,126863,Uzbekistan,1962,60.25
32766,126865,Vanuatu,1962,47.14
32767,126866,Venezuela,1962,61.3
32768,126867,West Bank and Gaza,1962,52.08
32769,126869,Western Sahara,1962,39.12
32770,126870,Vietnam,1962,59.82
32771,126871,Virgin Islands (U.S.),1962,64.46
32772,126874,Yemen,1962,34.52
32773,126876,Zambia,1962,49.42
32774,126877,Zimbabwe,1962,53.99
32775,126879,South Sudan,1962,35.75
32776,127401,Afghanistan,1963,33.53
32777,127403,Albania,1963,65.6
32778,127404,Algeria,1963,49.07
32779,127407,Angola,1963,37.63
32780,127409,Antigua and Barbuda,1963,64.38
32781,127410,Argentina,1963,65.74
32782,127411,Armenia,1963,68.3
32783,127412,Aruba,1963,66.79
32784,127413,Australia,1963,70.97
32785,127414,Austria,1963,69.64
32786,127415,Azerbaijan,1963,62.62
32787,127416,Bahamas,1963,62.85
32788,127417,Bahrain,1963,55.64
32789,127418,Bangladesh,1963,47.81
32790,127419,Barbados,1963,63.27
32791,127420,Belarus,1963,71.66
32792,127421,Belgium,1963,70.0
32793,127422,Belize,1963,61.78
32794,127423,Benin,1963,39.85
32795,127425,Bhutan,1963,37.57
32796,127426,Bolivia,1963,44.88
32797,127427,Bosnia and Herzegovina,1963,64.78
32798,127428,Botswana,1963,51.35
32799,127429,Brazil,1963,56.75
32800,127431,Brunei,1963,64.21
32801,127432,Bulgaria,1963,70.38
32802,127433,Burkina Faso,1963,36.75
32803,127434,Burundi,1963,41.41
32804,127435,Cambodia,1963,42.95
32805,127436,Cameroon,1963,45.07
32806,127437,Canada,1963,71.26
32807,127438,Cape Verde,1963,50.59
32808,127440,Central African Republic,1963,38.85
32809,127441,Chad,1963,42.17
32810,127442,Channel Islands,1963,71.03
32811,127443,Chile,1963,58.07
32812,127444,China,1963,50.64
32813,127447,Colombia,1963,59.71
32814,127448,Comoros,1963,45.32
32815,127449,"Congo, Dem. Rep.",1963,44.98
32816,127450,"Congo, Rep.",1963,50.04
32817,127452,Costa Rica,1963,63.7
32818,127453,Cote d'Ivoire,1963,40.17
32819,127454,Croatia,1963,66.05
32820,127455,Cuba,1963,65.71
32821,127456,Cyprus,1963,70.71
32822,127457,Czech Republic,1963,70.56
32823,127459,Denmark,1963,72.52
32824,127460,Djibouti,1963,47.3
32825,127462,Dominican Republic,1963,55.75
32826,127464,Ecuador,1963,56.01
32827,127465,Egypt,1963,49.94
32828,127466,El Salvador,1963,54.18
32829,127467,Equatorial Guinea,1963,38.73
32830,127468,Eritrea,1963,40.04
32831,127470,Estonia,1963,69.99
32832,127471,Ethiopia,1963,39.49
32833,127474,Fiji,1963,56.94
32834,127475,Finland,1963,69.19
32835,127476,France,1963,70.46
32836,127477,French Guiana,1963,60.19
32837,127478,French Polynesia,1963,57.47
32838,127479,Gabon,1963,40.07
32839,127480,Gambia,1963,37.26
32840,127481,Georgia,1963,64.71
32841,127482,Germany,1963,70.1
32842,127483,Ghana,1963,47.66
32843,127485,Greece,1963,69.44
32844,127486,Greenland,1963,62.59
32845,127487,Grenada,1963,61.93
32846,127488,Guadeloupe,1963,60.87
32847,127489,Guam,1963,62.79
32848,127490,Guatemala,1963,48.4
32849,127492,Guinea,1963,36.37
32850,127493,Guinea-Bissau,1963,43.89
32851,127494,Guyana,1963,59.58
32852,127495,Haiti,1963,43.82
32853,127497,Honduras,1963,49.94
32854,127498,"Hong Kong, China",1963,69.05
32855,127499,Hungary,1963,69.02
32856,127500,Iceland,1963,73.13
32857,127501,India,1963,43.46
32858,127502,Indonesia,1963,47.45
32859,127503,Iran,1963,47.83
32860,127504,Iraq,1963,50.36
32861,127505,Ireland,1963,70.85
32862,127507,Israel,1963,69.41
32863,127508,Italy,1963,69.32
32864,127509,Jamaica,1963,67.74
32865,127510,Japan,1963,69.79
32866,127512,Jordan,1963,55.75
32867,127513,Kazakhstan,1963,60.31
32868,127514,Kenya,1963,49.48
32869,127515,Kiribati,1963,47.03
32870,127516,North Korea,1963,52.15
32871,127517,South Korea,1963,55.27
32872,127520,Kuwait,1963,64.53
32873,127521,Kyrgyz Republic,1963,57.44
32874,127522,Lao,1963,42.89
32875,127523,Latvia,1963,70.36
32876,127524,Lebanon,1963,63.74
32877,127525,Lesotho,1963,48.32
32878,127526,Liberia,1963,36.28
32879,127527,Libya,1963,49.69
32880,127529,Lithuania,1963,70.64
32881,127530,Luxembourg,1963,68.8
32882,127531,"Macao, China",1963,66.36
32883,127532,"Macedonia, FYR",1963,62.72
32884,127533,Madagascar,1963,43.7
32885,127534,Malawi,1963,39.25
32886,127535,Malaysia,1963,61.63
32887,127536,Maldives,1963,40.54
32888,127537,Mali,1963,30.4
32889,127538,Malta,1963,69.37
32890,127540,Martinique,1963,62.16
32891,127541,Mauritania,1963,45.96
32892,127542,Mauritius,1963,61.38
32893,127543,Mayotte,1963,57.5
32894,127544,Mexico,1963,58.96
32895,127545,"Micronesia, Fed. Sts.",1963,57.9
32896,127546,Moldova,1963,63.38
32897,127548,Mongolia,1963,51.94
32898,127549,Montenegro,1963,65.86
32899,127551,Morocco,1963,51.09
32900,127552,Mozambique,1963,39.98
32901,127553,Myanmar,1963,44.47
32902,127554,Namibia,1963,48.9
32903,127556,Nepal,1963,41.21
32904,127557,Netherlands,1963,73.33
32905,127558,Netherlands Antilles,1963,66.67
32906,127559,New Caledonia,1963,58.36
32907,127560,New Zealand,1963,71.33
32908,127562,Nicaragua,1963,53.19
32909,127563,Niger,1963,37.24
32910,127564,Nigeria,1963,42.19
32911,127569,Norway,1963,73.2
32912,127570,Oman,1963,47.37
32913,127571,Pakistan,1963,49.47
32914,127573,Panama,1963,63.22
